Topic,Count,Name,Representation,Representative_Docs
170,20,170_source_open source_open_source code,"['source', 'open source', 'open', 'source code', 'source software', 'source licenses', 'code', 'software', 'proprietary software', 'modifications derivative', 'licenses', 'derivative works']","['If we combine our proprietary software with open source software in a certain manner, we could, under certain open source licenses, be required to release the source code of our proprietary software under the terms of an open source software license.', 'Some open source licenses contain requirements that we make available source code for modifications or derivative works we create based upon the type of open source software that we use.', 'Some open source licenses contain requirements that we make available source code for modifications or derivative works we create based upon the type of open source software we use.']"
171,19,171_repurchases_share repurchases_increase volatility_repurchase,"['repurchases', 'share repurchases', 'increase volatility', 'repurchase', 'stock repurchase', 'cash reserves', 'repurchase programs', 'use cash', 'share', 'repurchases increase', 'repurchases common', 'stock']","['Share repurchases could also increase the volatility of the trading price of our stock and will diminish our cash reserves.', 'Share repurchases could also increase the volatility of the trading price of our stock and will diminish our cash reserves.', 'Share repurchases could also increase the volatility of the trading price of our common stock and will diminish our cash reserves.']"
172,19,172_intellectual_intellectual property_property_success,"['intellectual', 'intellectual property', 'property', 'success', 'property rights', 'patents trademarks', 'copyrights', 'trade secrets', 'secrets', 'rights important', 'trademarks', 'trademarks trade']","['Our success depends in part upon a combination of patents, trademarks, service marks, copyrights, domain names and trade secrets to protect our intellectual property and marks.', 'Our patents, trademarks, trade secrets, copyrights, domain names and other intellectual property rights are important assets for us.', 'Our patents, trademarks, trade secrets, copyrights, and other intellectual property rights are important assets for us.']"
173,19,173_limited experience_experience_profitable_products product,"['limited experience', 'experience', 'profitable', 'products product', 'product candidates', 'reality technology', 'fail capitalize', 'limited resources', 'candidates', 'experience date', 'virtual augmented', 'limited']","['Further, manufacturers that produce our products and product candidates may not have experience producing our products and product candidates at commercial levels and may not produce our products and product candidates at the cost, quality, quantities, locations, and timing needed to support profitable commercialization.', 'For example, we do not have significant experience with consumer hardware products or virtual or augmented reality technology, which may adversely affect our ability to successfully develop and market these products and technologies.', 'In addition, we have limited experience with consumer hardware products and virtual and augmented reality technology, which may enable other companies to compete more effectively than us.']"
174,19,174_secret_trade secret_secret laws_rely combination,"['secret', 'trade secret', 'secret laws', 'rely combination', 'confidentiality', 'copyrights', 'trademarks', 'patents copyrights', 'trademark', 'trade', 'trademarks trade', 'rely']","['We rely on a combination of patents, copyrights, trademarks, trade secret laws and contractual restrictions on disclosure of confidential and proprietary information, to protect our proprietary rights.', 'We rely on a combination of patent, copyright, trademark and trade secret laws, as well as confidentiality procedures and contractual provisions, to establish and protect our intellectual property rights in the United States and abroad, all of which provide only limited protection.', 'We rely on a combination of trademarks, trade secret laws, patents, copyrights, service marks, contractual restrictions, and other intellectual property laws and confidentiality procedures to establish and protect our proprietary rights.']"
175,19,175_adva_business combination_combination agreement_combination,"['adva', 'business combination', 'combination agreement', 'combination', 'acorn holdco', 'acorn', 'holdco', 'agreement', 'share purchase', 'purchase agreement', 'absence', 'closing']","['If Acorn HoldCo pursues a domination agreement but does not hold enough of ADVAs outstanding shares after the completion of the Business Combination or such approval is contested or the effectiveness of such agreement is delayed as a result of litigation or otherwise or does not occur, Acorn HoldCo may be unable to initiate any transactions or measures that are disadvantageous to ADVA, unless Acorn HoldCo provides adequate compensation to ADVA.', 'Risks Related to the Business Combination Agreement with ADVA The consummation of the Business Combination is subject to a number of conditions, and the Business Combination Agreement may be terminated by each of ADTRAN and ADVA under certain circumstances.', 'Further, certain adverse changes in the business of ADVA or ADTRAN in the period prior to the closing of the Business Combination may occur that would not result in ADTRAN, ADVA or Acorn HoldCo having the right to terminate the Business Combination Agreement or the Exchange Offer.']"
176,19,176_background_background check_check_background checks,"['background', 'background check', 'check', 'background checks', 'checks', 'dashers', 'potential dashers', 'providers fail', 'providers', 'applicable law', 'deliveries', 'permitted']","['In addition, background check qualification processes may be limited in certain jurisdictions based on national and local laws, and our third-party service providers may fail to conduct such background checks adequately or disclose information that could be relevant to a determination of eligibility.', 'Further, if the background checks conducted by our third-party background check providers are inaccurate or do not otherwise meet our expectations, unqualified Dashers may be permitted to make deliveries on our platform, and as a result, we may be unable to adequately protect or provide a safe environment for our merchants and consumers and qualified Dashers may be inadvertently excluded from our platform.', 'In addition, if the background checks conducted by our third-party background check providers do not meet the requirements under applicable laws and regulations, we could face legal liability or negative publicity.']"
177,19,177_time consuming_consuming_costly_disruptive,"['time consuming', 'consuming', 'costly', 'disruptive', 'costly time', 'extremely', 'time', 'consuming expensive', 'consuming costly', 'alternate', 'management time', 'expensive']","['Such improvements and upgrades are often complex, costly and time consuming.', 'Any addition or change in manufacturers may be extremely costly, time consuming and we may not be able to do so successfully.', 'These redesign efforts could be extremely costly and time consuming as well as disruptive to our other development activities and distracting to management.']"
178,19,178_advertising_ads_signals_affect advertising,"['advertising', 'ads', 'signals', 'affect advertising', 'target measure', 'apple', 'ability target', 'target', 'browser', 'advertising revenue', 'measure', 'advertising business']","['For example, Apple previously released an update to its Safari browser that limits the use of third-party cookies, which reduces our ability to provide the most relevant ads to our users and impacts monetization, and also released changes to iOSthat limit our ability to target and measure ads effectively.', 'Our advertising revenue is dependent on targeting and measurement tools that incorporate data signals from user activity on websites and services that we do not control, and changes to the regulatory environment, third-party mobile operating systems and browsers, and our own products have impacted, and we expect will continue to impact, the availability of such signals, which will adversely affect our advertising revenue.', 'In addition, mobile operating system and browser providers, such as Apple and Google, have implemented product changes and/or announced future plans to limit the ability of websites and application developers to collect and use these signals to target and measure advertising.']"
179,19,179_contracts_ability compete_termination contract_compete contracts,"['contracts', 'ability compete', 'termination contract', 'compete contracts', 'contracts terminated', 'terminated suspended', 'contracts financial', 'suitable terms', 'compete new', 'new contracts', 'terminates', 'termination']","['If our government contracts are terminated, if we are suspended from government work, or if our ability to compete for new contracts is adversely affected, our business could suffer.', 'If our customer contracts are terminated, if we are suspended or disbarred from government work, or if our ability to compete for new contracts is adversely affected, our financial performance could suffer.', 'Suspension or debarment, or termination of a contract due to default could have a material adverse effect on our reputation, our ability to compete for other contracts and our financial position, results of operations and/or cash flows.']"
180,19,180_goodwill_intangible assets_intangible_total assets,"['goodwill', 'intangible assets', 'intangible', 'total assets', 'assets', 'total', 'balance sheet', 'sheet', 'billion', 'balance', 'goodwill intangible', 'december31 2021']","['Our total assets include substantial amounts of intangible assets, primarily goodwill.', 'As of December31, 2021, our goodwill and other intangible assets had a carrying value of approximately $80billion, representing 52% of our total consolidated assets.', 'Goodwill, intangible assets, net and deferred client conversion and start-up costs accounted for approximately 71% of the total assets on our balance sheet as of June 30, 2022.']"
181,18,181_transaction_wolt_wolts_completion transaction,"['transaction', 'wolt', 'wolts', 'completion transaction', 'wolt subject', 'doordash', 'completion', 'doordash wolt', 'transaction completed', 'transaction including', 'related transaction', 'uncertainty associated']","['The Transaction and the integration of Wolt may subject us to certain liabilities associated with Wolt or liabilities that may arise in connection with the completion of the transaction.', ""If the Transaction is not completed, our and Wolts future business and financial results could be negatively affected; The Transaction and the integration of Wolt may subject us to certain liabilities associated with Wolt or liabilities that may arise in connection with the completion of the Transaction; andOur and Wolts business relationships may be subject to disruption due to uncertainty associated with the Transaction, which could have an adverse effect on our and Wolt's results of operations, cash flows, and financial position; Risks Related to Our Business and OperationsWe have a limited operating history in an evolving industry, which makes it difficult to evaluate our future prospects and may increase the risk that we will not be successful."", ""If the Transaction is not completed, DoorDash and Wolt will have incurred substantial expenses for which no ultimate benefit will have been received by DoorDash or Wolt; matters related to the Transaction (including integration planning) require substantial commitments of time and resources by our and Wolts management teams and numerous others throughout our and Wolts organizations, which could otherwise have been devoted to other opportunities; we may acquire a majority but less than all of the outstanding shares in the Transaction, which may result in obligations to the minority shareholders of Wolt or additional expenses and obligations in connection with, and following, the Transaction; DoorDash and Wolt may be subject to legal proceedings related to the Transaction or the failure to complete the Transaction, which could be time consuming and expensive, could divert DoorDash's and Wolts managements attention away from their regular business and, if any lawsuit is adversely resolved against DoorDash or Wolt, could have a material adverse effect on their financial condition; a delay in completing the Transaction, or failure to complete the Transaction, negative perceptions about the Transaction, or other factors beyond DoorDashs and Wolts control, may result in negative publicity and a negative perception of DoorDash and/or Wolt in the investment community, and could negatively impact on our stock price; andany disruptions to our or Wolts businesses resulting from the announcement and pendency of the Transaction, including any adverse changes in DoorDashs or Wolts relationships with their respective customers, suppliers, partners or employees, may continue to intensify in the event the Transaction is not consummated.""]"
182,18,182_savings benefits_savings_restructure_expected,"['savings benefits', 'savings', 'restructure', 'expected', 'benefits', 'restructure activities', 'expected savings', 'sustain expected', 'membership', 'cost savings', 'restructure charges', 'largely fixed']","['In addition, we may not achieve or sustain the expected growth, resource redeployment or cost savings benefits of these restructurings, or may not do so within the expected timeframe.', '32Table of ContentsWe may incur restructure charges in future periods and may not realize expected savings or other benefits from restructure activities.', 'We may not realize expected savings or other benefits from our restructure activities and may incur additional restructure charges or other losses in future periods associated with other initiatives.']"
183,18,183_privacy_data protection_consent order_privacy data,"['privacy', 'data protection', 'consent order', 'privacy data', 'data', 'changes business', 'impose significant', 'business practices', 'protection', 'ccpa eprivacy', 'ccpa', 'consent']","['Each of these privacy, security and data protection laws and regulations could impose significant limitations, require changes to our business, require notification to customers or workers of a security breach, restrict our use or storage of personal information, or cause changes in customer purchasing behavior that may make our business more costly, less efficient or impossible to conduct, and may require us to modify our current or future products or services, which may make customers less likely to purchase our products and may harm our future financial results.', 'Compliance with our FTC consent order, the GDPR, the CCPA, the ePrivacy Directive, and other regulatory and legislative privacy requirements require significant operational resources and modifications to our business practices, and any compliance failures may have a material adverse effect on our business, reputation, and financial results.', 'If we are unable to successfully implement and comply with the mandates of the FTC consent order, GDPR, CCPA, ePrivacy Directive, or other regulatory or legislative requirements, or if we are found to be in violation of the consent order or other applicable requirements, we may be subject to regulatory or governmental investigations or lawsuits, which may result in significant monetary fines, judgments, or other penalties, and we may also be required to make additional changes to our business practices.']"
184,18,184_attacks_computer_phishing_viruses,"['attacks', 'computer', 'phishing', 'viruses', 'phishing attacks', 'service attacks', 'denial service', 'prevalent industry', 'computer malware', 'malware viruses', 'denial', 'social engineering']","['These incidents include computer hackings, cyber attacks, computer viruses, worms or other destructive or disruptive software, denial of service attacks, phishing attacks, malicious social engineering, and other malicious activities.', 'Cyber-attacks, computer malware, viruses, employee mistakes or malfeasance, social engineering (including spear phishing and ransomware attacks), and general hacking have become more prevalent in our industry, particularly against cloud services.', 'We are subject to a variety of evolving threats, including cyber-attacks, denial-of-service attacks, ransomware attacks, business email compromises, computer malware, viruses, social engineering attacks (including phishing), personnel misconduct or error, supply-chain attacks, software bugs, and software or hardware failures, all of which are prevalent in our industry and our customers and partners industries.']"
185,18,185_app store_app_internal company_beginning september,"['app store', 'app', 'internal company', 'beginning september', 'september 2021', 'store', 'certain data', 'violation terms', 'terms policies', 'beginning', 'developer', 'whatsapp']","['In addition, beginning in March 2018, we became subject to FTC, state attorneys general, and other government inquiries in the United States, Europe, and other jurisdictions in connection with our platform and user data practices as well as the misuse of certain data by a developer that shared such data with third parties in violation of our terms and policies.', ""For example, we are currently the subject of multiple putative class action suits in connection with our platform and user data practices and the misuse of certain data by a developer that shared such data with third parties in violation of our terms and policies; the disclosure of our earnings results for the second quarter of 2018; our acquisitions of Instagram and WhatsApp, as well as other alleged anticompetitive conduct; and a former employee's allegations and release of internal company documents beginning in September 2021."", ""We are currently subject to securities litigation 43Table of Contentsin connection with our platform and user data practices and the misuse of certain data by a developer that shared such data with third parties in violation of our terms and policies; the disclosure of our earnings results for the second quarter of 2018; and a former employee's allegations and release of internal company documents beginning in September 2021.""]"
186,18,186_future assert_property rights_time parties_assert,"['future assert', 'property rights', 'time parties', 'assert', 'infringement', 'parties', 'assert claims', 'rights', 'intellectual property', 'intellectual', 'claims', 'property']","['Third parties, including customers, have in the past and may in the future assert claims or initiate litigation related to exclusive patent, copyright, trademark, and other intellectual property rights to technologies and related standards that are relevant to us.', 'From time to time, they have or may in the future also assert such claims against us, our end customers or channel partners whom we typically indemnify against claims that our products infringe, misappropriate or otherwise violate the intellectual property rights of third parties.', 'From time to time, third parties have in the past and may in the future assert claims of infringement of intellectual property rights against us.']"
187,18,187_approximately_fiscal_2021 2020_2021,"['approximately', 'fiscal', '2021 2020', '2021', 'total revenue', 'respectively', 'derived', 'fiscal 2021', 'revenue', 'accounted approximately', '2020', 'international customers']","['In addition, services revenue accounts for a significant portion of our revenue, comprising 35%, 36%, and 35% of total revenue in 2021, 2020, and 2019, respectively.', 'We derived 48%, 49%, and 50% of our revenue from our international customers for the years ended December31, 2021, 2020, and 2019, respectively.', 'We derived approximately 28%, 28%, and 26% of our total revenue from our international customers for fiscal 2022, fiscal 2021, fiscal 2020, respectively.']"
188,18,188_located_located areas_wildfires_weather,"['located', 'located areas', 'wildfires', 'weather', 'earthquakes', 'facilities located', 'disasters', 'natural', 'hurricanes', 'natural disasters', 'flooding', 'located regions']","['A certain number of our properties are located in areas which have experienced and may in the future experience catastrophic weather and other natural events from time to time, including fires, snow or ice storms, windstorms, tornadoes, hurricanes, earthquakes, flooding or other severe weather, or other environmental events.', 'For example, our corporate headquarters in the San Francisco Bay Area and one of our core co-location facilities located in the US. Pacific Northwest have experienced and may continue to experience, climate-related events and at an increasing frequency, including drought, water scarcity, heat waves, wildfires and resultant air quality impacts and power shutoffs associated with the wildfires.', 'We have significant operations, including centers of excellence, located in regions that have been, and may in the future be, exposed to hurricanes, earthquakes, water levels, wildfires and other natural disasters.']"
189,18,189_consolidated financial_financial statements_consolidated_ii item,"['consolidated financial', 'financial statements', 'consolidated', 'ii item', 'notes consolidated', 'statements', 'note', 'statements included', 'contingencies', 'included', 'item', 'included ii']","['Commitments and Contingencies of the Notes to Consolidated Financial Statements included in Part II, Item 8, of this Annual Report on Form 10-K.', 'Commitments and Contingencies of the Notes to Consolidated Financial Statements included in Part II, Item 8, of this Annual Report on Form 10-K.', 'Commitments and Contingencies of the Notes to Consolidated Financial Statements included in Part II, Item 8, of this Annual Report on Form 10-K.']"
190,18,190_fair value_fair_value_marketable equity,"['fair value', 'fair', 'value', 'marketable equity', 'changes fair', 'non marketable', 'reflected', 'equity', 'gains losses', 'stockholders equity', 'marketable', 'value changes']","['The unrealized gains and losses we record from fair value remeasurements of our non-marketable equity securities in any particular period may differ significantly from the gains or losses we ultimately experience on such investments.', 'To the extent that fair value changes on derivatives offset fair value changes in our investments in securities, the fluctuation in our stockholders equity will be lower.', 'We record our derivatives and our trading securities at fair value and periodic changes in fair value are reflected in our net income (loss) and earnings per share.']"
191,18,191_techniques_techniques used_unable anticipate_change frequently,"['techniques', 'techniques used', 'unable anticipate', 'change frequently', 'sabotage', 'obtain unauthorized', 'implement adequate', 'systems change', 'recognized launched', 'frequently', 'launched', 'unauthorized access']","['Because the techniques used to obtain unauthorized access to, or sabotage IT systems, change frequently, grow more complex over time, and often are not recognized until launched against a target, we may be unable to anticipate or implement adequate measures to prevent such techniques.', 'Because the techniques used to obtain unauthorized access, disable or degrade service, or sabotage systems change frequently, and often are not recognized until launched against a target, we may be unable to anticipate these techniques or to implement adequate preventative measures.', 'Because techniques used to obtain unauthorized access or to sabotage systems change frequently and generally are not recognized until they are launched against a target, we and our vendors may be unable to anticipate these techniques or to implement adequate preventative measures.']"
192,18,192_operating history_limited operating_forecast future_history,"['operating history', 'limited operating', 'forecast future', 'history', 'future results', 'makes difficult', 'difficult evaluate', 'forecast', 'difficult forecast', 'number uncertainties', 'model future', 'makes']","['Additionally, we have a limited operating history with the current scale of our business, which makes it difficult to forecast our future results.', 'As a result of our limited operating history and the introduction of several new products in recent years, our ability to accurately forecast our future results of operations is limited and subject to a number of uncertainties, including our ability to plan for and model future growth.', 'We have a limited operating history, which makes it difficult to forecast our future results of operations.']"
193,18,193_data protection_privacy data_electronic communications_privacy,"['data protection', 'privacy data', 'electronic communications', 'privacy', 'encryption', 'protection', 'concerning', 'concerning data', 'time various', 'extensive complex', 'cookies similar', 'evolving extensive']","['These privacy and data protection-related laws and regulations are evolving, extensive, and complex.', 'There are numerous federal, state, local, and international laws and regulations regarding privacy, data protection, information security, and the storing, sharing, use, processing, transfer, disclosure, and protection of personal information and other content, the scope of which are changing, subject to differing interpretations, and may be inconsistent among jurisdictions, or conflict with other rules.', 'Authorities around the world have adopted and are considering a number of legislative and regulatory proposals concerning data protection and limits on encryption of user data.']"
194,18,194_subscriptions_subscriptions products_merchants_renew subscriptions,"['subscriptions', 'subscriptions products', 'merchants', 'renew subscriptions', 'renew', 'customers renew', 'merchant', 'dashers', 'merchants platform', 'merchant services', 'harmed customers', 'products add']","['If merchants on our platform cease operations, temporarily or permanently, or face financial distress or other business disruption, we may not be able to provide consumers with sufficient merchant selection, and they may be less likely to use our platform.', 'If our customers do not renew their subscriptions for our products and add additional cloud modules to their subscriptions, our future results of operations could be harmed.', 'If our customers do not renew their subscriptions for our products and add additional cloud modules to their subscriptions, our future results of operations could be harmed.']"
195,18,195_disclosures_business reputation_disclosure information_disclosure,"['disclosures', 'business reputation', 'disclosure information', 'disclosure', 'transparency', 'blog', 'public disclosures', 'social media', 'result disclosure', 'transparency report', 'significantly adversely', 'required public']","['As a result of disclosure of information in filings required of a public company, our business and financial condition will become more visible, which may result in threatened or actual litigation, including by competitors.', 'If and when we choose to make these types of non-legally required public disclosures, we may suffer reputational damage, loss of business, litigation, indemnity obligations, damages for contract breach, penalties for violation of applicable laws or regulations, significant costs for remediation, and other liabilities that could materially and adversely impact our business, reputation, and results of operations.', 'We may choose to make public disclosures in press releases, on our website and blog, through social media, and in other ways about our network, systems, products, and technology, which may include negative events, when we are not otherwise required by applicable law and those disclosures could materially and adversely impact our business, reputation, and results of operations.']"
196,18,196_encryption_encryption technology_export_authorizations including,"['encryption', 'encryption technology', 'export', 'authorizations including', 'laws limit', 'various countries', 'authorizations', 'regulate', 'import', 'required export', 'classification', 'exception']","['Various countries regulate the import of certain encryption technology, including through import permit and license requirements, and have enacted laws that could limit our ability to distribute our products or could limit our customers ability to implement our products in those countries.', 'This encryption technology may be exported outside of the United States only with the required export authorizations, including by license, a license exception, or other appropriate government authorizations, including the filing of an encryption classification request or self-classification report.', 'We incorporate encryption technology into certain of our products, and the encryption products and the underlying technology may be exported outside the United States only with the required export authorizations, including by license, a license exception, or other appropriate government authorizations, including the filing of classification requests or self-classification reports.']"
197,18,197_domain_domain names_names_prevent parties,"['domain', 'domain names', 'names', 'prevent parties', 'marks', 'decrease value', 'infringe', 'trademarks', 'acquiring', 'similar decrease', 'brand', 'value brand']","['We may be unable to prevent third parties from acquiring and using domain names that infringe on, are similar to, or otherwise decrease the value of our brand or our trademarks or service marks.', 'We may be unable to continue to use the domain names that we use in our business or prevent third parties from acquiring and using domain names that infringe on, are similar to, or otherwise decrease the value of our brand, trademarks, or service marks.', 'Domain names similar to ours have already been registered in the United States and elsewhere, and we may be unable to prevent third parties from acquiring and using domain names that infringe, are similar to, or otherwise decrease the value of, our brand or our trademarks.']"
198,18,198_letter_action letter_cfpb_action,"['letter', 'action letter', 'cfpb', 'action', 'inquiry', 'upstarts', 'variables', 'november 30', 'educational variables', 'use educational', 'supervisory enforcement', 'educational']","['Such no-action letter expires on November 30, 2023, unless terminated by the CFPB earlier for one of the bases provided for by the no-action letter.', 'The current no-action letter expires on November 30, 2023, unless terminated by the CFPB earlier for one of the bases provided for by the no-action letter, and we can provide no assurance that the CFPB will continue to permit us to operate under its current no-action letter policies beyond that date, or will not change its position regarding supervisory or enforcement action against us in the future.', 'Our current no-action letter expires on November 30, 2023, unless terminated by the CFPB earlier for one of the bases provided for by the no-action letter, and there is no assurance that the CFPB will permit us to continue to operate under its current no-action letter policies or that it will not change its position regarding supervisory or enforcement action against us in the future.']"
199,18,199_government_sales government_number challenges_challenges risks,"['government', 'sales government', 'number challenges', 'challenges risks', 'government entities', 'requiring significant', 'significant upfront', 'subject number', 'efforts generate', 'assurance efforts', 'entities subject', 'government customers']","['Sales to such government entities include, but are not limited to, the following risks: selling to governmental agencies can be highly competitive, expensive and time consuming, often requiring significant upfront time and expense without any assurance that such efforts will generate a sale; we may be required to obtain personnel security clearances and facility clearances to perform on classified contracts for government agencies, and there is no guarantee that we will be able to obtain or maintain such clearances; government certification, software supply chain, or source code transparency requirements applicable to us or our products are constantly evolving and, in doing so, restrict our ability to sell to certain government customers until we have attained the new or revised certification or meet other applicable requirements, which we are not guaranteed to do.', 'For example, although we are currently certified under the US. Federal Risk and Authorization Management Program, or FedRAMP, such certification is costly to maintain and if we lose our certification it would restrict our ability to sell to government customers; government product requirements are often technically complex and assessors may require us to make costly changes to our products to meet such requirements without any assurance that such changes will generate a sale; government demand and payment for our Falcon platform may be impacted by public sector budgetary cycles and funding authorizations, with funding reductions or delays in the government appropriations or procurement processes adversely affecting public sector demand for our Falcon platform, including as a result of abrupt events such as war, incidents of terrorism, natural disasters, and public health concerns or epidemics; 31Table of Contentsgovernment attitudes towards us as a company, our platform or the capabilities that we offer as a viable software solution may change, and reduce interest in our products and services as acceptable solutions; changes in the political environment, including before or after a change to the leadership within the government administration, can create uncertainty or changes in policy or priorities and reduce available funding for our products and services; third parties may compete intensely with us on pending, new or existing contracts with government products, which can also lead to appeals, disputes, or litigation relating to government procurement, including but not limited to bid protests by unsuccessful bidders on potential or actual awards of contracts to us or our partners by the government; even if we are awarded a sale, the terms of such contracts may be unusually burdensome; governments routinely investigate and audit government contractors administrative processes, and any unfavorable audit could result in the government refusing to continue buying our Falcon platform, which would adversely impact our revenue and results of operations, or institute fines or civil or criminal liability if the audit were to uncover improper or illegal activities; andgovernments may require certain products to be manufactured, hosted, or accessed solely in their country or in other relatively high-cost manufacturing locations, and we may not manufacture all products in locations that meet these requirements, affecting our ability to sell these products to governmental agencies.', 'Sales to government entities are subject to substantial additional risks that are not present in sales to other customers, including: selling to government agencies can be more highly competitive, expensive, and time-consuming than sales to other customers, often requiring significant upfront time and expense without any assurance that such efforts will generate a sale; US., European, or other government certification and audit requirements potentially applicable to our network, including FedRAMP in the United States, are often difficult and costly to obtain and maintain, and failure to do so will restrict our ability to sell to government customers; 29Table of contentsgovernment demand and payment for our products may be impacted by public sector budgetary cycles, funding authorizations, or government shutdowns; governments routinely investigate and audit government contractors administrative processes and any unfavorable audit could result in fines, civil or criminal liability, further investigations, damage to our reputation, and debarment from further government business; governments often require contract terms that differ from our standard customer arrangements, including terms that can lead to those customers obtaining broader rights in our products than would be expected under a standard commercial contract and terms that can allow for early termination; andgovernments may demand better pricing terms and public disclosure of such pricing terms, which may harm our ability to negotiate pricing terms with our non-government customers.']"
200,18,200_face intense_intense_competitive_intense competition,"['face intense', 'intense', 'competitive', 'intense competition', 'competitors', 'operate highly', 'competition', 'highly competitive', 'effectively business', 'competitive pressures', 'compete effectively', 'based artificial']","['We face intense competition and could lose market share to our competitors, which could adversely affect our business, financial condition, and results of operations.', 'We face intense competition and could lose market share to our competitors, which could adversely affect our business, financial condition, and results of operations.', 'Numerous factors increase our competitive risks, including, but not limited to: a number of our competitors in some of our businesses have greater financial, technical, marketing and other resources and more personnel than we do; some of our funds may not perform as well as competitors funds or other available investment products; several of our competitors have raised significant amounts of capital, and many of them have similar investment objectives to ours, which may create additional competition for investment opportunities; some of our competitors may have a lower cost of capital and access to funding sources that are not available to us, which may create competitive disadvantages for us with respect to our funds, particularly our funds that directly use leverage or rely on debt financing of their portfolio investments to generate superior investment returns; some of our competitors may have higher risk tolerances, different risk assessments or lower return thresholds than us, which could allow them to consider a wider variety of investments and to bid more aggressively than us for investments that we want to make; some of our competitors may be subject to less regulation and, accordingly, may have more flexibility to undertake and execute certain businesses or investments than we do and/or bear less compliance expense than we do; some of our competitors may not have the same types of conflicts of interest as we do; some of our competitors may have more flexibility than us in raising certain types of funds under the investment management contracts they have negotiated with their investors; some of our competitors may have better expertise or be regarded by investors as having better expertise or reputation in a specific asset class or geographic region than we do; our competitors that are corporate buyers may be able to achieve synergistic cost savings in respect of an investment, which may provide them with a competitive advantage in bidding for an investment; our competitors have instituted or may institute low cost high speed financial applications and services based on artificial intelligence and new competitors may enter the asset management space using new investment platforms based on artificial intelligence; andother industry participants may, from time to time, seek to recruit our investment professionals and other employees away from us.']"
201,17,201_1a_item 1a_item_cv,"['1a', 'item 1a', 'item', 'cv', 'item1a', '21', '36', '', '', '', '', '']","['ITEM 1A.', 'ITEM 1A.', 'ITEM 1A.']"
202,17,202_warranty_repair_replacement costs_recall,"['warranty', 'repair', 'replacement costs', 'recall', 'repair replacement', 'expenses relating', 'defective', 'replacement', 'replacing', 'hardware defects', 'defects', 'significant warranty']","['Addressing these issues can be expensive and may result in additional warranty, repair, replacement and other costs.', 'Any such defect may cause us to incur significant warranty, support and repair or replacement costs as part of a product recall or otherwise, write-off the value of related inventory, and divert the attention of our engineering personnel from our product development efforts to find and correct the issue.', 'If significant warranty obligations arise due to reliability or quality issues arising from defects in software, faulty components or manufacturing methods, our operating results, financial position and cash flows could be negatively impacted by: costs associated with fixing software or hardware defects; costs associated with internal or third-party installation errors; high service and warranty expenses; costs associated with recalling and replacing products with software or hardware defects, including costs from writing-off 28 defective products recalled; high inventory obsolescence expense; delays in collecting accounts receivable; payment of liquidated damages for performance failures; extended performance bond expenses; and a decline in revenue to existing customers.']"
203,17,203_effectively_new employees_financial management_manage growth,"['effectively', 'new employees', 'financial management', 'manage growth', 'growth effectively', 'manage', 'improve operational', 'operational financial', 'require continue', 'systems procedures', 'effectively integrate', 'reporting systems']","['Our ability to manage our growth effectively and to integrate new employees, technologies, and acquisitions into our existing business will require us to continue to expand our operational and financial infrastructure and to continue to effectively integrate, develop, and motivate a large number of new employees, while maintaining the beneficial aspects of our culture.', 'Our future success will depend in part on our ability to manage our growth effectively, which will require us to, among other things: effectively attract, integrate, and retain a large number of new employees, particularly members of our sales and marketing and research and development teams; further improve our Falcon platform, including our cloud modules, and IT infrastructure, including expanding and optimizing our data centers, to support our business needs; enhance our information and communication systems to ensure that our employees and offices around the world are well coordinated and can effectively communicate with each other and our growing base of channel partners and customers; andimprove our financial, management, and compliance systems and controls.', 'Our success will depend in part on our ability to manage this growth effectively, which will require that we continue to improve our administrative, operational, financial, and management systems and controls by, among other things: effectively attracting, training, and integrating a large number of new employees, particularly members of our sales, engineering, and management teams; effectively managing a rapidly increasing number of employees in a growing number of countries around the world, particularly in circumstances when employees are working completely remotely; ensuring the integrity and security of our network and IT infrastructure throughout the world; maintaining our corporate culture, which we believe fosters innovation, teamwork, and an emphasis on customer-focused results and contributes to our cost-effective business model; further improving our key business applications, processes, and IT infrastructure, including our core co-location facilities, to support our business needs; enhancing our information and communication systems to ensure that our employees and offices around the world are well coordinated and can effectively communicate with each other and our growing base of channel partners, customers, and users; maintaining high levels of customer support; andappropriately documenting and testing our IT systems and business processes.']"
204,17,204_proposals_legislative_markets act_number legislative,"['proposals', 'legislative', 'markets act', 'number legislative', 'digital markets', 'broadband', 'regulatory proposals', 'state level', 'legislative regulatory', 'communications', 'new legislative', 'broadband networks']","['New legislative initiatives, such as the European Union (EU) Digital Markets Act, could require further changes.', 'In addition, regulatory authorities in the United States at the federal and state level are considering a number of legislative and regulatory proposals concerning privacy and other matters that may be applicable to our business.', 'Similarly, there are a number of legislative proposals in the European Union, the United States, at both the federal and state level, as well as other jurisdictions that could impose new obligations or limitations in areas affecting our business.']"
